,City,Zip Code,Dependents,Tenure Months,Online Security,Tech Support,Contract,Payment Method,Monthly Charges,CLTV
712,40,1075,0,-1.1145631287986442,0,0,0,0,1.0000131841810405,5701
713,105,1077,0,-1.2367242199587352,0,0,0,2,0.6959043331506402,2187
714,564,1088,0,-1.2774445836787656,0,0,0,3,-0.6767399889865777,3204
715,564,1089,0,-1.1145631287986442,0,0,0,2,0.8222009051632655,2718
716,652,1093,0,-1.2774445836787656,0,0,0,2,0.7075369121518029,4843
717,879,1096,0,-1.1552834925186746,0,0,0,2,-0.6717545979860794,5605
718,900,1100,1,-0.055833672077855064,2,2,0,0,-0.9758634490164798,2067
719,902,1101,0,-1.2774445836787656,0,0,0,3,1.0266019361836989,3473
720,902,1104,0,-1.2774445836787656,1,1,0,3,-1.4561227820644893,4285
721,878,1109,0,-0.9109613101984924,0,0,0,2,-0.9991286070188055,3244
722,878,1117,0,-0.7073594915983407,1,1,0,0,-1.4960059100684764,2428
723,878,1118,0,-0.62591876415828,0,0,0,2,0.9235705221733989,5775
724,878,1123,0,0.8400143297628127,2,2,1,2,-0.15659752793458118,5271
725,878,1124,0,-0.6666391278783103,0,0,0,1,0.3170146171127639,2076
726,878,1127,0,-0.9516816739185228,0,0,0,2,0.684271754149477,2752
727,878,1128,0,-0.30015585439803716,2,2,1,3,0.3170146171127639,5175
728,878,1132,0,-1.1552834925186746,0,2,0,0,1.1080299891918384,2895
729,972,1138,0,0.7178532386027215,2,2,2,2,1.4919050962302134,5855
730,972,1143,0,-0.9516816739185228,0,0,0,2,0.32532360211359457,3145
731,972,1145,0,-1.1960038562387048,0,0,0,2,1.2027524182013078,5351
732,972,1146,0,-0.9109613101984924,0,0,0,2,1.001674981181207,2832
733,25,1150,0,-0.015113308357824713,0,2,0,2,1.3340343812144315,3966
734,51,1152,0,-0.9516816739185228,0,0,1,0,-1.3514295710540236,3195
735,410,1160,0,1.369379058123207,0,2,1,2,1.3057838322116073,5504
736,548,1163,0,-1.1960038562387048,0,2,0,3,0.7839795741594444,5202
737,658,1166,0,-0.13727439951791576,2,0,0,1,0.9933659961803764,5150
738,929,1169,0,-1.2774445836787656,0,0,0,2,0.32033821111309646,5429
739,1046,1170,1,0.35136996512244845,2,2,0,1,0.50313588113137,4734
740,58,1177,0,-0.9924020376385531,0,0,0,2,0.16412929309748078,3068
741,175,1179,0,-0.8295205827584317,0,0,0,2,1.1080299891918384,2709
742,254,1185,0,-1.2774445836787656,1,1,0,3,-1.4710789550659844,3820
743,425,1192,0,-1.1552834925186746,2,0,0,2,1.157883899196822,4708
744,614,1209,0,-1.2774445836787656,0,0,0,2,0.5712695581381809,5622
745,632,1210,0,-1.0331224013585834,0,0,0,2,0.15249671409631763,4292
746,675,1217,0,-1.0738427650786138,0,0,0,2,0.8753784091685812,2266
747,751,1219,0,-0.748079855318371,0,0,0,2,0.7091987091519689,2177
748,782,1221,0,-0.30015585439803716,0,0,0,0,0.9950277931805424,5641
749,842,1223,0,-0.4223169455581282,0,0,0,2,0.6759627691486464,5248
750,943,1225,0,1.1657772395230555,0,0,0,2,1.1429277261953275,5612
751,954,1227,0,1.5322605130033284,0,0,0,2,1.2692242982079527,5005
752,1071,1235,0,-1.2774445836787656,0,0,0,3,-0.6551366279844181,2644
753,1085,1236,0,-1.2774445836787656,0,0,0,2,0.2073360151017999,5345
754,1122,1238,0,0.5956921474426305,0,0,0,0,0.19237984210030468,4457
755,908,1239,0,-1.2774445836787656,0,0,0,2,0.4964886931307054,2066
756,908,1241,0,-0.4223169455581282,2,0,0,2,-0.19149526493806968,2195
757,908,1242,0,0.6364125111626608,2,2,1,1,-0.1466267459335843,2681
758,108,1248,0,-1.2774445836787656,0,0,0,2,0.14917312009598557,4568
759,197,1252,0,-0.30015585439803716,0,0,0,3,0.20567421810163386,4881
760,212,1255,0,-0.5037576729981889,0,0,0,3,0.8055829351616043,4594
761,228,1256,0,-0.5851984004382496,2,0,0,2,1.1512367111961581,2421
762,297,1259,0,-1.2774445836787656,0,0,0,0,0.29042586511010604,4378
763,400,1269,0,-0.9516816739185228,0,0,0,2,1.0216165451832002,5007
764,415,1270,0,-0.1779947632379461,2,0,0,3,0.9169233341727343,2990
765,465,1272,0,-0.8702409464784621,0,0,0,2,0.32532360211359457,4601
766,765,1287,0,-0.8295205827584317,0,2,0,3,0.6327560471443273,5565
767,789,1288,0,0.8400143297628127,0,0,0,2,-0.3427187919531868,6280
768,1088,1296,0,0.35136996512244845,0,0,0,2,1.1645310871974868,4726
769,1008,1301,0,-0.5037576729981889,0,0,0,0,1.3656085242175875,4223
770,312,1302,0,-1.0331224013585834,0,0,0,3,0.35523594811658493,2872
771,312,1303,0,-1.0331224013585834,0,0,0,2,0.966777244177718,3506
772,63,1308,0,-0.4223169455581282,2,0,0,2,1.1961052302006432,4152
773,113,1310,1,-1.1960038562387048,0,2,0,3,-1.1221015850310987,5122
774,230,1313,0,0.758573602322752,0,0,0,1,0.5064594751317021,4769
775,363,1318,0,-1.1145631287986442,0,0,0,3,0.18240906009930805,3684
776,445,1321,0,1.2064976032430856,0,0,0,2,1.1761636661986499,4120
777,484,1322,0,-0.1779947632379461,2,0,0,1,0.9883806051798778,5433
778,942,1338,0,-0.9109613101984924,0,0,0,3,-1.0257173590214634,2529
779,767,1345,0,1.4915401492832983,0,0,0,2,0.8371570781647607,6363
780,21,1348,0,-0.8295205827584317,0,0,0,2,0.6543594081464871,3330
781,1083,1351,0,-0.21871512695797646,0,2,0,2,0.4898415051300408,2518
782,116,1352,0,-1.2774445836787656,0,0,0,3,0.8105683261621028,3123
783,162,1354,0,-0.748079855318371,0,0,0,2,0.3386179781149237,2075
784,192,1355,0,-0.015113308357824713,0,0,0,2,0.32033821111309646,2091
785,290,1364,0,-1.1960038562387048,0,0,0,2,-0.31446824295036285,3190
786,302,1367,1,-0.4223169455581282,0,2,0,2,-0.3194536339508612,5115
787,361,1374,0,-0.6666391278783103,0,0,0,2,0.6709773781481484,3075
788,390,1376,0,-1.1145631287986442,2,2,0,3,-0.7149613199903985,5824
789,394,1377,0,-0.38159658183809786,0,0,1,1,-0.5454580259734538,4580
790,401,1378,0,-1.2774445836787656,0,0,0,2,0.4915033021302069,5593
791,420,1379,0,0.7178532386027215,0,0,0,2,0.2089978121019659,5746
792,458,1382,0,-1.2774445836787656,0,0,0,2,0.6560212051466532,4340
793,569,1388,0,1.5729808767233588,0,2,2,1,1.4570073592267243,4982
794,598,1390,0,0.5549717837226001,0,0,0,0,-1.1453667430334245,2243
795,673,1391,0,-1.2367242199587352,0,0,0,2,-1.1420431490330922,4002
796,680,1392,0,-1.2774445836787656,0,0,0,3,-0.6435040489832552,2168
797,718,1395,0,-0.015113308357824713,0,0,0,0,0.6443886261454905,4017
798,768,1397,0,-1.1960038562387048,1,1,0,2,-1.4960059100684764,2647
799,769,1398,0,-1.1145631287986442,0,2,0,1,0.6859335511496436,3716
800,810,1403,0,0.6771328748826912,0,0,0,1,0.3469269631157543,5283
801,838,1406,0,-0.62591876415828,0,0,1,3,-0.29618847594853537,5472
802,850,1409,0,-0.38159658183809786,0,0,0,2,1.3838882912194153,5507
803,1010,1415,0,-1.0738427650786138,0,0,0,2,0.6526976111463211,4539
804,1115,1424,0,-1.0738427650786138,2,0,0,2,-0.28289409994720643,4110
805,33,1426,0,-1.2367242199587352,0,0,0,2,0.6909189421501416,5512
806,142,1427,0,-1.1552834925186746,0,0,0,0,0.12923155609399228,5274
807,281,1429,0,-1.1552834925186746,0,0,0,2,0.4350022041245586,2140
808,285,1433,0,-1.1960038562387048,0,0,0,0,1.3489905542159264,3662
809,791,1435,0,-0.9924020376385531,0,0,0,2,0.7407728521551253,2545
810,1075,1438,0,-1.2774445836787656,0,0,0,3,-0.3742929349563432,5094
811,382,1440,0,-1.2774445836787656,0,0,0,3,-1.3181936310507012,4769
812,855,1446,0,-0.0965540357978854,0,0,0,3,0.4948268961305394,2174
813,855,1450,0,-1.1145631287986442,2,2,0,2,-0.3510277769540174,5476
814,855,1451,0,-1.2774445836787656,1,1,0,2,-1.505976692069473,3848
815,855,1459,0,1.6137012404433893,0,0,2,2,1.284180471209448,5055
816,855,1463,0,-0.7888002190384014,0,0,0,2,0.6543594081464871,5801
817,855,1467,0,-0.015113308357824713,0,0,0,1,0.7042133181514708,2431
818,855,1469,0,-0.6666391278783103,0,2,0,2,-0.17820088893674074,5556
819,64,1475,0,-0.13727439951791576,0,0,0,2,-1.1353959610324276,3615
820,126,1483,0,0.22920887396235737,0,2,0,2,1.156222102196656,3474
821,147,1484,0,-0.62591876415828,0,0,0,2,0.17410007509847744,4390
822,182,1486,0,-1.2774445836787656,0,0,0,2,-0.6468276429835875,2293
823,185,1487,0,-1.2367242199587352,0,2,0,0,-1.1603229160349193,4268
824,200,1489,0,-1.2367242199587352,0,2,0,1,1.0083221691818711,4486
825,211,1490,0,-1.2774445836787656,1,1,0,3,-1.4943441130683104,5600
826,270,1493,0,-1.1552834925186746,0,0,0,0,0.395119076120572,4580
827,278,1494,0,-1.1145631287986442,0,2,0,3,1.1429277261953275,2283
828,383,1505,0,-0.9516816739185228,0,0,0,3,-0.6584602219847502,5023
829,393,1506,0,-0.5851984004382496,0,0,0,3,-0.5055748979694671,2815
830,734,1520,0,-0.30015585439803716,0,0,0,2,1.0349109211845293,2241
831,806,1523,0,-0.62591876415828,0,0,0,0,0.5563133851366857,3443
832,851,1526,0,0.7992939660427822,2,0,0,2,0.642726829145324,6216
833,990,1531,0,-1.1960038562387048,0,0,0,3,-0.9409657120129912,3766
834,1036,1533,0,-1.2774445836787656,0,0,0,3,-1.3198554280508674,4842
835,1099,1536,0,-0.9924020376385531,2,0,0,2,-0.49560411596847015,2269
836,3,1542,0,0.43281069256250915,0,0,0,1,-0.30615925794953225,2573
837,78,1545,0,-0.4223169455581282,0,0,1,0,0.1574821050968162,5922
838,123,1548,0,0.880734693482843,0,0,0,2,1.3140928172124378,4019
839,265,1557,0,-1.2774445836787656,0,0,0,2,0.966777244177718,3014
840,345,1564,1,-1.2774445836787656,0,0,0,3,-0.4756625519664766,2426
841,413,1572,0,-1.0331224013585834,0,2,0,2,0.32864719611392706,4612
842,485,1577,0,-0.8295205827584317,0,0,0,2,0.9784098231788811,3975
843,626,1588,0,0.880734693482843,2,0,1,0,1.3888736822199135,4893
844,636,1589,0,-1.2774445836787656,1,1,0,3,-1.4843733310673135,5747
845,698,1593,0,-0.38159658183809786,0,2,0,2,0.6327560471443273,5737
846,710,1594,0,-1.1960038562387048,0,0,0,3,-0.3194536339508612,5698
847,749,1596,0,-0.9109613101984924,0,0,0,2,0.7274784761537967,4990
848,819,1599,0,0.18848851024232702,2,0,0,0,1.395520870220578,5849
849,1073,1608,0,-0.055833672077855064,0,2,0,2,0.45494376812655235,3091
850,1093,1610,0,0.06632741908223598,0,0,0,2,0.7540672281564545,3358
851,91,1613,0,-0.13727439951791576,0,0,0,2,0.19902703010096928,2663
852,271,1619,0,-0.8295205827584317,0,0,0,2,1.2160467942026365,3967
853,282,1620,0,-1.2774445836787656,2,0,0,2,0.5629605731373504,5574
854,342,1621,0,0.025607055362205634,0,0,0,2,0.11593718009266311,5647
855,509,1624,0,-1.1552834925186746,0,0,0,2,0.47820892612887816,5762
856,935,1634,0,0.10704778280226633,0,0,0,2,1.0199547481830342,2080
857,937,1635,0,-0.5444780367182193,0,2,1,2,1.2027524182013078,4072
858,1089,1642,0,-1.2774445836787656,0,0,0,3,0.14418772909548702,4779
859,995,1649,0,-1.2774445836787656,0,0,0,2,0.16080569909714826,2151
860,958,1650,0,-0.055833672077855064,0,0,1,2,1.285842268209614,5387
861,1028,1651,0,-1.1552834925186746,0,0,0,0,0.4383257981248911,5365
862,562,6,0,-1.2774445836787656,0,0,0,2,0.45494376812655235,2139
863,562,14,0,-0.9109613101984924,0,0,0,3,-1.1719554950360824,3797
864,562,15,0,-1.2367242199587352,2,0,0,2,0.19902703010096928,3257
865,562,18,0,-0.9516816739185228,0,0,0,2,0.6543594081464871,3543
866,562,21,0,-1.1552834925186746,0,0,0,2,0.6942425361504742,2330
867,562,22,0,0.22920887396235737,0,2,1,1,0.179085466098976,2645
868,562,26,0,0.758573602322752,0,0,0,2,1.0980592071908417,6204
869,562,28,0,-1.2774445836787656,0,0,0,3,-0.613591702980265,3017
870,562,30,0,0.35136996512244845,0,0,0,2,1.3805646972190828,5383
871,562,34,0,-0.8295205827584317,0,2,0,2,0.8188773111629334,5047
872,562,36,0,-1.1145631287986442,0,0,0,1,0.611152686142168,2516
873,562,40,0,-0.9109613101984924,0,0,0,3,0.31202922611226586,4231
874,562,45,0,-0.8702409464784621,0,0,0,2,1.15456030519649,5286
875,562,46,0,-1.2774445836787656,0,0,0,3,-0.6850489739874083,4773
876,562,47,0,-0.6666391278783103,0,2,0,3,-0.36099855895501426,5091
877,562,48,0,-1.2774445836787656,0,0,0,3,0.6875953481498096,2318
878,562,52,1,-1.1552834925186746,0,0,0,3,-0.4623681759651477,5386
879,562,53,1,-1.2774445836787656,0,0,0,2,-0.18484807693740507,5020
880,562,56,0,-0.7888002190384014,0,0,0,2,0.612814483142334,4028
881,562,58,0,-1.2774445836787656,2,0,0,2,-0.32776261895169184,2833
882,562,60,0,-0.46303730927815856,2,0,0,2,1.300798441211109,3769
883,213,67,1,-0.8702409464784621,1,1,0,3,-1.5126238800701375,5638
884,237,69,0,-1.2367242199587352,0,0,0,3,0.35523594811658493,3350
885,237,70,0,-1.2367242199587352,2,0,0,3,-0.32942441595185784,3016
886,362,76,0,-1.2774445836787656,0,0,0,2,1.0083221691818711,5795
887,423,79,0,-1.0738427650786138,0,0,0,2,0.356897745116751,5838
888,442,80,0,-1.1552834925186746,0,0,0,2,0.29873485011093664,5026
889,525,81,0,-0.8295205827584317,0,0,0,2,1.0398963121850275,2577
890,453,98,0,-1.1552834925186746,0,0,0,2,0.8039211381614382,5948
891,906,104,0,-1.1552834925186746,0,0,0,1,-0.467353566965646,4930
892,906,106,0,-1.1960038562387048,0,0,0,1,-0.3776165289566755,2755
893,1019,107,0,0.8400143297628127,0,0,0,2,1.2343265612044643,5884
894,1019,111,0,1.4508197855632678,0,0,1,2,0.6061672951416694,4714
895,120,119,1,-1.2774445836787656,2,0,0,3,-0.47067716096597834,3677
896,498,120,0,-0.9109613101984924,0,0,0,2,0.8222009051632655,4206
897,493,122,0,-1.2774445836787656,0,0,0,2,0.16745288709781284,4154
898,640,124,0,0.758573602322752,2,0,0,0,0.9651154471775519,4788
899,903,127,0,-0.3408762181180675,0,0,0,2,1.2060760122016398,4766
900,518,134,0,-0.5851984004382496,0,0,0,2,0.9950277931805424,2206
901,518,135,0,1.6137012404433893,0,0,2,0,1.3091074262119398,5925
902,987,144,1,-1.1552834925186746,0,2,0,1,-0.11006721192992953,2131
903,556,151,0,-1.2774445836787656,0,0,0,2,0.8570986421667539,3898
904,556,154,0,-0.2594354906780068,0,0,0,0,0.7989357471609396,4910
905,556,158,0,-1.0331224013585834,0,0,0,3,0.6792863631489789,3905
906,36,163,0,-1.1145631287986442,0,0,0,2,0.8853491911695783,2834
907,959,169,0,0.3920903288424788,0,2,0,0,1.3755793062185846,2265
908,748,175,0,-1.1552834925186746,0,0,0,3,-0.6468276429835875,3443
909,371,181,0,-1.2367242199587352,0,0,0,1,0.28211688010927544,2919
910,371,186,1,-0.9924020376385531,0,0,0,2,-0.45572098796448335,3758
911,149,190,0,-0.9516816739185228,0,0,0,0,0.684271754149477,2445
912,149,191,0,-1.2774445836787656,0,0,0,2,0.35191235411625243,4403
913,183,194,0,0.43281069256250915,2,0,0,2,0.3469269631157543,4673
914,306,195,0,-1.2774445836787656,1,1,0,3,-1.4577845790646555,5527
915,1045,212,0,-1.1960038562387048,0,0,0,2,-0.7132995229902325,4849
916,997,213,0,1.5322605130033284,2,2,1,0,1.4869197052297147,6136
917,968,220,0,-0.8702409464784621,0,0,0,1,0.6659919871476498,5118
918,170,221,0,0.7178532386027215,0,0,0,2,1.0066603721817051,5863
919,1053,222,0,-1.1145631287986442,0,0,0,2,-0.47898614596680894,4618
920,743,223,0,-1.2774445836787656,0,0,0,0,0.32698539911376057,5861
921,931,224,0,-0.6666391278783103,1,1,0,3,-1.4976677070686424,3438
922,931,228,0,-0.7073594915983407,0,0,0,2,-0.17653909193657447,5129
923,121,230,0,0.5549717837226001,2,2,1,0,1.3440051632154282,3322
924,688,235,0,-0.9924020376385531,0,0,0,3,-0.6518130339840859,3721
925,1051,240,0,-0.055833672077855064,0,0,0,2,0.9651154471775519,4115
926,193,246,0,-0.015113308357824713,0,2,0,2,1.044881703185526,3606
927,229,247,0,-1.2774445836787656,0,0,0,2,0.4931650991303729,3108
928,292,251,0,-0.5037576729981889,0,0,0,2,0.6809481601491449,2414
929,372,257,0,-0.2594354906780068,0,2,0,2,0.5230774451333633,2729
930,499,258,0,-1.1145631287986442,0,0,0,2,0.8321716871642622,2960
931,853,261,0,-1.2774445836787656,0,0,0,2,-0.46569176996548,5355
932,627,263,0,-0.748079855318371,0,2,0,1,0.827186296163764,2504
933,792,273,0,0.14776814652229667,0,2,1,3,0.021214751083194285,5220
934,870,276,1,-0.9516816739185228,0,2,0,3,0.2704843011081128,3585
935,1065,282,0,-1.1145631287986442,2,2,0,3,-0.8229781250011965,3125
936,1079,283,0,-0.9516816739185228,0,0,0,1,1.1528985081963241,2313
937,12,287,0,-1.2367242199587352,2,2,0,2,0.7141841001524675,3529
938,16,288,0,-1.2774445836787656,0,0,0,2,-0.6351950639824246,4689
939,100,289,0,-0.9924020376385531,0,0,0,3,0.1774236690988095,2899
940,145,291,0,-1.2367242199587352,0,0,0,0,0.18074726309914202,2767
941,191,292,0,-1.1960038562387048,2,0,0,2,-0.31280644595019663,5787
942,191,296,0,0.758573602322752,0,0,0,2,0.6460504231456565,6245
943,399,299,0,-1.2367242199587352,0,0,0,3,-0.62854787598176,3843
944,496,304,0,0.26992923768238775,0,0,0,2,0.3485887601159204,4696
945,655,306,0,-0.8295205827584317,0,0,0,0,1.1761636661986499,3682
946,962,311,0,-0.2594354906780068,0,0,0,2,1.3622849302172555,3157
947,101,313,0,-0.5851984004382496,0,0,0,2,-0.5454580259734538,2167
948,158,317,1,-1.2367242199587352,0,0,0,3,-1.341458789053027,2635
949,318,326,0,-1.1552834925186746,1,1,0,0,-1.4561227820644893,5822
950,308,327,0,-1.2774445836787656,2,0,0,2,-0.5055748979694671,4989
951,706,333,0,-0.9516816739185228,1,1,0,3,-1.479387940066815,3361
952,733,334,0,-1.2367242199587352,0,0,0,1,-0.4856333339674735,5461
953,752,336,0,-0.13727439951791576,0,0,0,2,1.0349109211845293,2151
954,1062,348,0,-1.2774445836787656,0,0,0,2,-1.3132082400502028,4628
955,869,358,0,-0.9516816739185228,0,0,0,2,-0.6518130339840859,3757
956,869,362,0,0.7178532386027215,0,0,0,0,0.6526976111463211,5135
957,221,367,0,-1.2774445836787656,0,0,0,2,0.3436033691154218,4335
958,869,368,0,0.880734693482843,0,0,1,1,0.179085466098976,4596
959,869,369,0,0.3920903288424788,0,0,0,2,1.2293411702039656,5545
960,869,370,0,-1.2774445836787656,0,0,0,2,-0.6302096729819263,5973
961,869,375,0,-1.2774445836787656,1,1,0,3,-1.4843733310673135,4933
962,869,376,0,-0.9516816739185228,0,2,0,3,-0.801374763999037,4800
963,869,377,0,0.5549717837226001,0,0,0,2,1.2044142152014738,2436
964,869,378,0,-1.2774445836787656,0,0,0,2,0.14418772909548702,5795
965,896,382,0,-0.7888002190384014,0,0,0,3,0.3402797751150897,2189
966,452,383,0,-0.5444780367182193,0,2,1,0,1.1711782751981514,2608
967,451,385,0,-1.2774445836787656,0,0,0,2,0.21232140610229844,5287
968,735,386,0,-0.3408762181180675,0,0,0,1,-0.35268957395418365,5153
969,109,390,0,1.4100994218432374,2,2,2,1,1.461992750227223,5516
970,131,392,0,-1.0738427650786138,0,2,0,2,-0.518869273970796,5271
971,257,396,1,-0.5037576729981889,1,1,0,2,-1.5076384890696393,3785
972,258,398,0,-0.5037576729981889,2,0,0,2,0.47820892612887816,4997
973,689,409,0,0.5549717837226001,0,0,0,2,0.5197538511330312,4876
974,736,412,0,-0.8702409464784621,0,0,0,2,1.2376501552047963,5750
975,812,417,0,-1.2367242199587352,1,1,0,3,-1.4660935640654862,3845
976,1012,421,0,-1.2774445836787656,0,0,0,3,0.2006888271011353,3901
977,1038,422,0,-0.6666391278783103,0,2,0,1,0.8072447321617703,5953
978,1038,423,0,-1.1960038562387048,0,0,0,2,1.0581760791868549,3260
979,1091,426,0,1.002895784642934,0,0,0,1,1.3207400052131024,4471
980,32,433,0,-1.1145631287986442,0,0,0,3,-0.47067716096597834,2353
981,80,439,1,-1.1552834925186746,2,0,0,2,-0.5122220859701314,5858
982,93,441,0,-1.0331224013585834,0,0,0,2,0.9800716201790471,5267
983,135,442,0,-1.2774445836787656,0,0,0,2,0.13920233809498894,5644
984,233,445,0,-1.2367242199587352,0,0,0,2,0.966777244177718,4998
985,333,451,0,-1.1552834925186746,0,0,0,2,0.37517751211857825,3685
986,333,452,0,-1.2774445836787656,0,0,0,3,-1.3397969920528607,2121
987,385,455,0,-1.0331224013585834,0,0,0,1,0.8172155141627669,4154
988,428,459,0,-1.1552834925186746,0,0,0,2,0.5180920541328647,4167
989,573,462,0,-1.2774445836787656,2,0,0,2,-0.29785027294870164,5527
990,671,467,0,-1.2774445836787656,0,0,0,2,0.4748853321285456,3555
991,724,468,0,-1.2774445836787656,2,0,0,2,1.0049985751815391,4489
992,763,469,0,-1.2774445836787656,0,0,0,3,-1.3148700370503688,3196
993,822,471,0,0.35136996512244845,0,0,0,2,1.1180007711928355,2169
994,854,475,0,1.369379058123207,2,2,2,1,0.48651791112970877,5910
995,1057,480,0,0.10704778280226633,0,0,0,2,1.217708591202803,3689
996,1118,481,0,-0.9109613101984924,0,0,0,2,0.8321716871642622,5124
997,865,484,0,0.880734693482843,2,2,2,0,1.4952286902305454,6274
998,865,486,0,-1.2367242199587352,1,1,1,1,-1.5109620830699715,2279
999,865,488,0,-0.2594354906780068,0,0,0,2,0.8803638001690798,5154
1000,844,492,0,-0.7073594915983407,0,0,0,2,-0.520531070970962,5209
1001,844,495,0,-0.055833672077855064,2,2,0,1,0.016229360082695727,4403
1002,844,497,0,-0.5851984004382496,0,2,0,2,0.6875953481498096,5145
1003,589,499,0,1.1657772395230555,0,2,2,2,0.9750862291785486,6295
1004,510,501,0,-1.2774445836787656,0,0,0,2,0.22893937610395967,5674
1005,31,503,0,-0.3408762181180675,0,0,0,2,1.325725396213601,4734
1006,647,511,0,-1.1960038562387048,0,0,0,2,0.3153528201125979,3207
1007,759,517,0,-1.2774445836787656,0,0,0,2,0.31369102311243185,4684
1008,1003,525,0,0.43281069256250915,0,0,0,2,1.2044142152014738,3123
1009,1003,526,0,-1.1552834925186746,0,0,0,2,1.1778254631988159,2650
1010,1003,527,0,-0.30015585439803716,2,0,1,2,0.8072447321617703,2673
1011,457,530,0,1.002895784642934,2,0,1,0,0.1774236690988095,4669
1012,334,533,0,-1.1552834925186746,0,2,1,2,1.3589613362169235,4663
1013,457,537,0,0.14776814652229667,0,0,0,2,1.0548524851865226,4652
1014,220,539,0,-1.2774445836787656,0,0,0,3,0.20235062410130134,3022
1015,223,540,0,0.10704778280226633,2,2,1,1,0.7042133181514708,3833
1016,223,541,0,-1.1552834925186746,0,0,0,2,0.30372024111143525,4479
1017,441,545,0,1.0436161483629645,2,0,2,0,1.4852579082295487,6424
1018,938,560,0,-0.0965540357978854,0,0,0,2,1.1778254631988159,3598
1019,815,564,0,-0.46303730927815856,0,0,0,0,0.3087056321119333,5630
1020,502,567,0,-1.1960038562387048,0,0,0,0,1.222693982203301,4480
1021,898,571,0,0.35136996512244845,0,2,1,2,1.5683477582378549,3711
1022,898,573,0,-0.46303730927815856,2,0,1,2,-0.2928648819482031,5531
1023,1035,575,0,-1.2774445836787656,0,0,0,2,-0.6318714699820923,3531
1024,23,583,0,-0.8702409464784621,0,0,0,2,0.3386179781149237,4251
1025,110,584,0,-1.2774445836787656,0,0,0,1,0.5114448661322006,3947
1026,356,586,0,1.6137012404433893,0,2,1,2,1.478610720228884,4261
1027,716,601,0,-1.1960038562387048,0,0,0,1,-0.9825106370171443,5450
1028,780,602,0,-1.2774445836787656,0,0,0,2,0.466576347127715,5075
1029,219,606,0,0.5956921474426305,0,0,0,2,1.3838882912194153,4804
1030,219,607,0,-0.5851984004382496,2,0,0,2,-0.5105602889699654,4028
1031,140,613,0,-1.2774445836787656,0,0,0,2,0.14418772909548702,2767
1032,140,614,0,-0.5037576729981889,0,0,0,2,0.8454660631655913,2058
1033,164,615,0,-1.0738427650786138,0,0,0,0,0.9568064621767214,5617
1034,708,619,0,-1.2774445836787656,0,0,0,3,0.534710024134526,3096
1035,727,620,0,0.6364125111626608,0,0,1,3,0.574593152138513,3365
1036,776,623,0,-1.1960038562387048,1,1,0,1,-1.4694171580658184,4115
1037,950,628,0,-1.2367242199587352,0,0,0,2,0.4582673621268844,5203
1038,899,635,0,-1.2774445836787656,0,0,0,2,0.4615909561272169,2728
1039,15,638,0,-1.2774445836787656,0,0,0,2,-0.7265938989915613,4895
1040,50,641,0,-1.1960038562387048,2,2,0,3,-1.0140847800203006,2802
1041,98,642,0,-0.9516816739185228,2,2,0,3,-0.2081132349397309,3032
1042,204,646,0,0.6771328748826912,0,0,0,2,1.044881703185526,5904
1043,274,649,0,-1.0738427650786138,0,0,0,2,0.32033821111309646,3964
1044,349,652,0,-1.0738427650786138,0,0,0,2,1.3473287572157604,4163
1045,322,654,0,-0.6666391278783103,0,0,0,0,0.3020584441112687,3226
1046,443,658,0,-1.0331224013585834,0,0,0,2,0.6576830021468192,5245
1047,533,667,0,-0.30015585439803716,1,1,2,1,-1.329826210051864,4931
1048,602,671,0,-0.5037576729981889,0,0,0,1,0.6992279271509723,3336
1049,590,672,0,-1.1552834925186746,0,0,0,2,-1.3397969920528607,4909
1050,797,676,0,-0.1779947632379461,0,0,0,2,1.3606231332170895,2464
1051,923,679,0,-1.2774445836787656,0,0,0,2,-1.3464441800535252,2846
1052,975,683,0,-0.8702409464784621,0,0,0,2,0.39013368512007346,2291
1053,1014,687,0,-1.1552834925186746,0,2,0,2,0.9551446651765553,4554
1054,1061,690,0,0.880734693482843,0,0,1,1,1.221032185203135,6405
1055,1069,691,0,-0.1779947632379461,2,0,0,0,0.33695618111475767,5392
1056,1117,695,0,-1.2367242199587352,0,0,0,2,0.16080569909714826,4596
1057,56,701,0,-1.2774445836787656,1,1,0,3,-1.3530913680541898,3162
1058,884,708,0,-1.2774445836787656,0,0,0,2,-0.47233895796614456,3420
1059,119,715,0,-0.748079855318371,0,0,0,2,1.1894580421999785,5224
1060,167,717,1,-1.2774445836787656,1,1,0,3,-1.4710789550659844,2398
1061,397,721,0,-1.1552834925186746,0,0,0,0,0.33363258711442517,5882
1062,553,723,0,-0.5037576729981889,0,0,0,2,-1.3397969920528607,3298
1063,1005,741,0,-0.748079855318371,0,0,0,1,0.2073360151017999,3228
1064,103,748,0,-0.0965540357978854,0,0,0,2,-0.8130073430001998,3016
1065,286,752,0,-1.1960038562387048,0,0,0,2,-0.47067716096597834,4800
1066,455,754,0,0.3106496014024181,0,2,0,2,0.6676537841478158,5764
1067,466,755,1,-1.2367242199587352,0,0,0,3,0.03118553308419093,4265
1068,473,758,0,-1.2774445836787656,0,0,0,2,0.19071804510013865,4123
1069,512,759,0,-0.9109613101984924,0,0,0,2,1.0000131841810405,3074
1070,520,761,0,-1.2774445836787656,1,1,0,3,-1.4960059100684764,4851
1071,737,769,1,-0.748079855318371,2,0,0,2,0.022876548083360315,2881
